Insumo;Fecha;Consumo
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-03-01;-12204.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-04-01;-16620.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-05-01;21920.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-06-01;-2268.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-07-01;13540.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-08-01;-4130.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-09-01;-19364.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-10-01;89998.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-11-01;-64998.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2022-12-01;25410.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-01-01;-19018.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-02-01;12014.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-03-01;1351696.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-04-01;-1358576.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-05-01;-13506.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-06-01;24234.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-07-01;-21320.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-08-01;-7488.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-09-01;-16652.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-10-01;772.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-11-01;-1400.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2023-12-01;-3192.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2024-01-01;-3560.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2024-02-01;-1892.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2024-03-01;-1596.0
SET DE ROPA DESECHABLE PARA DILATACION Y CURETAJE;2024-04-01;-408.0
SET DE ROPA PARA CITOSCOPÍA;2022-01-01;0.0
SET DE ROPA PARA CITOSCOPÍA;2022-02-01;-500.0
SET DE ROPA PARA CITOSCOPÍA;2022-03-01;-3398.0
SET DE ROPA PARA CITOSCOPÍA;2022-04-01;-9446.0
SET DE ROPA PARA CITOSCOPÍA;2022-05-01;12756.0
SET DE ROPA PARA CITOSCOPÍA;2022-06-01;-2940.0
SET DE ROPA PARA CITOSCOPÍA;2022-07-01;13848.0
SET DE ROPA PARA CITOSCOPÍA;2022-08-01;-1800.0
SET DE ROPA PARA CITOSCOPÍA;2022-09-01;-14608.0
SET DE ROPA PARA CITOSCOPÍA;2022-10-01;23184.0
SET DE ROPA PARA CITOSCOPÍA;2022-11-01;-2010.0
SET DE ROPA PARA CITOSCOPÍA;2022-12-01;22338.0
SET DE ROPA PARA CITOSCOPÍA;2023-01-01;-15740.0
SET DE ROPA PARA CITOSCOPÍA;2023-02-01;11356.0
SET DE ROPA PARA CITOSCOPÍA;2023-03-01;-46324.0
SET DE ROPA PARA CITOSCOPÍA;2023-04-01;43076.0
SET DE ROPA PARA CITOSCOPÍA;2023-05-01;-11708.0
SET DE ROPA PARA CITOSCOPÍA;2023-06-01;17264.0
SET DE ROPA PARA CITOSCOPÍA;2023-07-01;-12172.0
SET DE ROPA PARA CITOSCOPÍA;2023-08-01;-2820.0
SET DE ROPA PARA CITOSCOPÍA;2023-09-01;-17226.0
SET DE ROPA PARA CITOSCOPÍA;2023-10-01;18642.0
SET DE ROPA PARA CITOSCOPÍA;2023-11-01;-60.0
SET DE ROPA PARA CITOSCOPÍA;2023-12-01;-4246.0
SET DE ROPA PARA CITOSCOPÍA;2024-01-01;-9660.0
SET DE ROPA PARA CITOSCOPÍA;2024-02-01;-2774.0
SET DE ROPA PARA CITOSCOPÍA;2024-03-01;-1520.0
SET DE ROPA PARA CITOSCOPÍA;2024-04-01;-4342.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-01-01;0.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-02-01;-22.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-03-01;-4923.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-04-01;-14595.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-05-01;19386.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-06-01;-10.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-07-01;-179.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-08-01;-4864.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-09-01;-9562.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-10-01;13613.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-11-01;-4726.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2022-12-01;4526.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-01-01;-4736.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-02-01;4426.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-03-01;-13230.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-04-01;5334.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-05-01;-2412.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-06-01;5004.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-07-01;-3807.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-08-01;-15.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-09-01;-4387.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-10-01;4472.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-11-01;-65.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2023-12-01;-50.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2024-01-01;-4510.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2024-02-01;-357.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2024-03-01;1247.0
SISTEMA DE SUCCION E IRRIGACION LAPAROSCOPICA CON ESPATULA;2024-04-01;-2364.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-01-01;0.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-02-01;-4248.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-03-01;-27240.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-04-01;-80736.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-05-01;88200.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-06-01;-2256.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-07-01;-1728.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-08-01;-21072.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-09-01;-42192.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-10-01;76416.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-11-01;-26136.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2022-12-01;20640.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-01-01;-24576.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-02-01;20208.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-03-01;-87504.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-04-01;80736.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-05-01;-29928.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-06-01;40248.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-07-01;-31776.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-08-01;-1872.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-09-01;-29136.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-10-01;28320.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-11-01;-432.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2023-12-01;-1080.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2024-01-01;-16512.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2024-02-01;-1248.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2024-03-01;9888.0
SUTURA CATGUT CRÓMICO, CALIBRE 0, LONGITUD 67 A 75 CM.  AGUJA DE 35 A 37MM, DELGADA, ½ ÍIRCULO, PUNTA REDONDA. ;2024-04-01;216.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-01-01;0.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-02-01;-384.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-03-01;-13944.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-04-01;-40872.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-05-01;58908.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-06-01;-336.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-07-01;-396.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-08-01;-14544.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-09-01;-29088.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-10-01;43680.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-11-01;-14556.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2022-12-01;13992.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-01-01;-14820.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-02-01;13348.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-03-01;-13648.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-04-01;-1822.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-05-01;-14826.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-06-01;17248.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-07-01;-32640.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-08-01;-8004.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-09-01;-1248.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-10-01;1248.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-11-01;0.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2023-12-01;0.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2024-01-01;-624.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2024-02-01;0.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2024-03-01;120.0
SUTURA: ACIDO POLIGLICÓLICO TRENZADO, CALIBRE 3-0, LONGITUD 67 A 75 CM.  AGUJA DE 15 A 17 MM., 1/2 CIRCULO, PUNTA REDONDA. SE SOLICITA LONGITUD DE 75CM Y AGUJA DE 15MM;2024-04-01;-1512.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-01-01;0.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-02-01;-144.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-03-01;2472.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-04-01;-3192.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-05-01;2160.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-06-01;0.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-07-01;-564.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-08-01;-336.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-09-01;-924.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-10-01;432.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-11-01;24.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2022-12-01;3216.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-01-01;3444.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-02-01;1860.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-03-01;-5136.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-04-01;504.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-05-01;-2952.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-06-01;48.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-07-01;-912.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-08-01;-72.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-09-01;-504.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-10-01;288.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-11-01;-336.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2023-12-01;2784.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2024-01-01;984.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2024-02-01;-1728.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2024-03-01;-1176.0
SUTURA: POLIPROPILENO MONOFILAMENTO CALIBRE 3-0, DE LONGITUD 90CM, DOBLE AGUJA DE 25 - 26MM, 1/2 CÍRCULO PUNTA REDONDA ESTÉRIL;2024-04-01;-1032.0
SUTURA: POLIPROPILENO MONOFILAMENTO, CALIBRE 5-0.(SE SOLICITA LONGITUD DE 75 CM) ;2022-01-01;0.0
SUTURA: POLIPROPILENO MONOFILAMENTO, CALIBRE 5-0.(SE SOLICITA LONGITUD DE 75 CM) ;2022-02-01;-1008.0
SUTURA: POLIPROPILENO MONOFILAMENTO, CALIBRE 5-0.(SE SOLICITA LONGITUD DE 75 CM) ;2022-03-01;-8400.0
